OrderID,CustomerID,OrderDate,ProductID,Quantity,Discount,PaymentMethod,Status,Age,City,SignupDate,CustomerSegment,PaymentID,PaymentDate,PaymentStatus,ProductName,Category,UnitPrice
523950,104098,2024-03-26,2002,1.0,0.1,Wallet,Completed,25.0,Mashhad,2024-02-26,Regular,823950,2024-03-26,Paid,Mechanical Keyboard,Electronics,62.0
523951,100180,2024-07-27,2005,4.0,0.3,Gateway,Completed,42.0,Shiraz,2024-08-01,Regular,823951,2024-07-27,Paid,Laptop Stand,Accessories,28.0
523952,107424,2024-01-05,2001,1.0,0.0,CardToCard,Completed,54.0,Tehran,2024-05-07,Regular,823952,2024-01-05,Failed,Wireless Mouse,Electronics,18.0
523953,100724,2025-05-13,2008,1.0,0.3,CardToCard,Completed,23.0,Ahvaz,2024-06-06,New,823953,2025-05-13,Paid,Phone Case,Accessories,14.0
523954,100244,2024-04-26,2002,2.0,0.0,Wallet,Completed,49.0,Tehran,2024-09-14,Regular,823954,2024-04-26,Paid,Mechanical Keyboard,Electronics,62.0
523955,106541,2024-03-21,2008,1.0,0.0,Gateway,Completed,63.0,Ahvaz,2023-08-25,Regular,823955,2024-03-21,Paid,Phone Case,Accessories,14.0
523956,102829,2025-05-01,2011,1.0,0.1,CardToCard,Completed,48.0,Qom,2024-06-28,Regular,823956,2025-05-01,Paid,Desk Lamp,Home Office,32.0
523957,109250,2025-05-27,2015,1.0,0.2,Gateway,Completed,23.0,Mashad,2023-01-03,New,823957,2025-05-27,Paid,Bluetooth Speaker,Electronics,58.0
523958,100257,2025-07-24,2005,1.0,0.15,Gateway,Completed,50.0,Tabriz,2025-06-13,Regular,823958,2025-07-24,Paid,Laptop Stand,Accessories,28.0
523959,102682,2025-03-11,2008,2.0,0.0,Wallet,Completed,22.0,Tabriz,2024-08-08,Regular,823959,2025-03-11,Failed,Phone Case,Accessories,14.0
523960,109916,2026-02-04,2011,2.0,0.0,Wallet,Completed,29.0,Tehran,2023-08-21,Regular,823960,2026-02-04,Paid,Desk Lamp,Home Office,32.0
523961,107403,2024-04-18,2005,1.0,0.05,CardToCard,Completed,22.0,Tabriz,2023-07-31,Regular,823961,2024-04-18,Paid,Laptop Stand,Accessories,28.0
523962,106936,2025-11-10,2010,1.0,0.0,CardToCard,Completed,32.0,Tabriz,2023-04-06,Regular,823962,2025-11-10,Failed,Fitness Band,Wearables,55.0
523963,100813,2024-12-21,2011,1.0,0.0,CardToCard,Completed,50.0,Tabriz,2024-09-14,New,823963,2024-12-21,Paid,Desk Lamp,Home Office,32.0
523964,101990,2026-02-28,2008,1.0,0.15,Cash,Completed,62.0,Tehran,2024-06-11,New,823964,2026-02-28,Paid,Phone Case,Accessories,14.0
523965,105919,2024-07-21,2020,1.0,0.0,Wallet,Completed,50.0,Qom,2024-03-31,Regular,823965,2024-07-21,Paid,Gaming Controller,Gaming,68.0
523966,101020,2026-04-25,2020,1.0,0.05,Gateway,Completed,23.0,Rasht,2023-12-24,New,823966,2026-04-25,Paid,Gaming Controller,Gaming,68.0
523967,107277,2026-01-19,2003,1.0,0.1,Gateway,Completed,30.0,Rasht,2023-03-03,New,823967,2026-01-19,Paid,USB-C Cable,Accessories,9.0
523968,102831,2024-05-29,2008,1.0,0.05,Gateway,Completed,62.0,Kerman,2024-11-25,Regular,823968,2024-05-29,Paid,Phone Case,Accessories,14.0
523969,104896,2025-01-10,2017,4.0,0.05,Wallet,Completed,37.0,Qom,2023-11-12,Regular,823969,2025-01-10,Failed,HDMI Cable,Accessories,11.0
523970,107364,2024-07-28,2019,3.0,0.05,Gateway,Completed,26.0,Tabriz,2025-01-03,Regular,823970,2024-07-28,Paid,Tablet,Electronics,260.0
523971,100518,2024-05-02,2004,1.0,0.15,Cash,Completed,21.0,Tehran,2023-08-05,VIP,823971,2024-05-02,Paid,Power Bank,Electronics,35.0
523972,109975,2024-12-01,2011,4.0,0.1,Cash,Completed,44.0,Tehran,2025-04-09,New,823972,2024-12-01,Paid,Desk Lamp,Home Office,32.0
523973,108715,2025-04-07,2007,3.0,0.3,CardToCard,Completed,42.0,Tabriz,2025-01-11,Regular,823973,2025-04-07,Paid,Headphones,Electronics,75.0
523974,102660,2024-12-13,2007,2.0,0.3,Cash,Completed,25.0,Shiraz,2023-04-15,Regular,823974,2024-12-13,Paid,Headphones,Electronics,75.0
523975,102696,2024-10-13,2001,3.0,0.0,CardToCard,Completed,35.0,Shiraz,2025-06-22,Regular,823975,2024-10-13,Paid,Wireless Mouse,Electronics,18.0
523976,108119,2024-10-10,2013,3.0,0.1,Gateway,Cancelled,38.0,Shiraz,2025-08-30,New,823976,2024-10-10,Paid,Notebook,Stationery,7.0
523977,106836,2024-05-19,2003,1.0,0.05,Gateway,Completed,55.0,Ahvaz,2025-01-21,New,823977,2024-05-19,Paid,USB-C Cable,Accessories,9.0
523978,108310,2024-07-11,2013,2.0,0.15,CardToCard,Completed,45.0,Mashhad,2025-12-17,Regular,823978,2024-07-11,Paid,Notebook,Stationery,7.0
523979,105361,2025-04-02,2002,1.0,0.05,Gateway,Completed,49.0,Qom,2023-07-20,Regular,823979,2025-04-02,Paid,Mechanical Keyboard,Electronics,62.0
523980,106767,2024-05-17,2006,1.0,0.05,Gateway,Completed,49.0,Shiraz,2023-03-17,Regular,823980,2024-05-17,Paid,Webcam,Electronics,48.0
523981,109794,2025-12-17,2017,2.0,0.15,Gateway,Completed,28.0,Ahvaz,2025-01-06,Regular,823981,2025-12-17,Paid,HDMI Cable,Accessories,11.0
523982,105138,2025-09-28,2016,3.0,0.1,Wallet,Completed,49.0,Karaj,2023-05-27,Regular,823982,2025-09-28,Paid,Monitor,Electronics,21.0
523983,104125,2026-06-16,2003,3.0,0.05,Gateway,Completed,55.0,Ahvaz,2023-03-20,Regular,823983,2026-06-16,Paid,USB-C Cable,Accessories,9.0
523984,109285,2024-09-30,2015,1.0,0.15,CardToCard,Completed,18.0,Shiraz,2023-03-07,Regular,823984,2024-09-30,Paid,Bluetooth Speaker,Electronics,58.0
523985,108402,2024-06-06,2015,1.0,0.05,CardToCard,Completed,27.0,Isfahan,2025-03-29,New,823985,2024-06-06,Paid,Bluetooth Speaker,Electronics,58.0
523986,106569,2024-03-06,2003,2.0,0.0,Cash,Completed,25.0,Isfahan,2025-06-03,New,823986,2024-03-06,Paid,USB-C Cable,Accessories,9.0
523987,103941,2024-10-29,2003,1.0,0.1,Gateway,Completed,44.0,Tehran,2025-11-14,Regular,823987,2024-10-29,Refunded,USB-C Cable,Accessories,9.0
523988,105206,2026-03-22,2008,3.0,0.0,CardToCard,Completed,39.0,Shiraz,2023-07-14,New,823988,2026-03-22,Paid,Phone Case,Accessories,14.0
523989,106965,2025-05-25,2008,2.0,0.0,CardToCard,Completed,21.0,Tehran,2024-08-05,Regular,823989,2025-05-25,Paid,Phone Case,Accessories,14.0
523990,106106,2026-05-09,2001,2.0,0.0,Gateway,Completed,49.0,Tehran,2025-12-20,Regular,823990,2026-05-09,Paid,Wireless Mouse,Electronics,18.0
523991,104566,2026-03-13,2013,2.0,0.05,CardToCard,Completed,34.0,Shiraz,2025-12-04,New,823991,2026-03-13,Paid,Notebook,Stationery,7.0
523992,107727,2024-11-24,2003,4.0,0.3,Wallet,Completed,18.0,Ahvaz,2025-12-25,VIP,823992,2024-11-24,Paid,USB-C Cable,Accessories,9.0
523993,106048,2025-01-13,2003,3.0,0.05,Gateway,Completed,45.0,Isfahan,2025-01-11,Regular,823993,2025-01-13,Paid,USB-C Cable,Accessories,9.0
523994,101315,2024-09-15,2020,1.0,0.05,CardToCard,Completed,61.0,Karaj,2023-08-07,Regular,823994,2024-09-15,Paid,Gaming Controller,Gaming,68.0
523995,101518,2025-10-03,2002,5.0,0.0,Gateway,Completed,20.0,Tabriz,2025-02-13,Regular,823995,2025-10-03,Paid,Mechanical Keyboard,Electronics,62.0
523996,108330,2025-05-07,2019,4.0,0.15,Gateway,Completed,48.0,Isfahan,2025-02-03,Regular,823996,2025-05-07,Paid,Tablet,Electronics,260.0
523997,105343,2024-02-24,2015,2.0,0.0,Gateway,Completed,45.0,Tehran,2024-04-22,New,823997,2024-02-24,Paid,Bluetooth Speaker,Electronics,58.0
523998,108486,2026-03-19,2008,4.0,0.1,CardToCard,Completed,40.0,Ahvaz,2025-02-11,New,823998,2026-03-19,Refunded,Phone Case,Accessories,14.0
523999,104467,2025-11-09,2014,1.0,0.0,Cash,Completed,56.0,Tehran,2024-12-29,New,823999,2025-11-09,Paid,Backpack,Accessories,42.0
524000,103522,2026-04-06,2008,1.0,0.2,Gateway,Completed,33.0,Mashhad,2025-09-06,Regular,824000,2026-04-06,Paid,Phone Case,Accessories,14.0
524001,102692,2024-08-03,2004,1.0,0.0,Gateway,Completed,47.0,,2023-02-13,Regular,824001,2024-08-03,Paid,Power Bank,Electronics,35.0
524002,100646,2025-10-12,2011,2.0,0.05,Gateway,Completed,33.0,Tehran,2023-12-24,New,824002,2025-10-12,Paid,Desk Lamp,Home Office,32.0
524003,106608,2025-07-01,2020,2.0,0.1,Cash,Returned,65.0,Mashhad,2024-07-02,Regular,824003,2025-07-01,Paid,Gaming Controller,Gaming,68.0
524004,107791,2024-04-16,2008,1.0,0.0,CardToCard,Completed,63.0,Tabriz,2024-02-16,VIP,824004,2024-04-16,Paid,Phone Case,Accessories,14.0
524005,107397,2024-08-12,2014,2.0,0.0,Gateway,Completed,41.0,Tehran,2024-12-07,Regular,824005,2024-08-12,Paid,Backpack,Accessories,42.0
524006,108753,2024-06-14,2003,1.0,0.05,Gateway,Completed,38.0,Rasht,2023-03-06,Regular,824006,2024-06-14,Paid,USB-C Cable,Accessories,9.0
524007,108188,2024-05-12,2005,2.0,0.0,Gateway,Completed,26.0,Tehran,2025-02-19,New,824007,2024-05-12,Paid,Laptop Stand,Accessories,28.0
524008,105786,2025-07-15,2010,2.0,0.0,Wallet,Completed,47.0,Ahvaz,2025-11-20,Regular,824008,2025-07-15,Refunded,Fitness Band,Wearables,55.0
524009,101091,2026-01-18,2001,2.0,0.0,CardToCard,Completed,42.0,Tehran,2025-04-05,Regular,824009,2026-01-18,Paid,Wireless Mouse,Electronics,18.0
524010,107481,2026-06-15,2013,1.0,0.05,Gateway,Completed,48.0,Ahvaz,2025-02-06,VIP,824010,2026-06-15,Paid,Notebook,Stationery,7.0
524011,105933,2024-07-05,2001,2.0,0.15,Cash,Completed,34.0,Karaj,2025-07-15,Regular,824011,2024-07-05,Paid,Wireless Mouse,Electronics,18.0
524012,107640,2025-08-05,2018,4.0,0.2,Gateway,Completed,58.0,Isfahan,2025-05-25,VIP,824012,2025-08-05,Paid,Microphone,Electronics,85.0
524013,105755,2024-03-08,2013,1.0,0.15,Cash,Completed,24.0,Tabriz,2024-11-12,Regular,824013,2024-03-08,Paid,Notebook,Stationery,7.0
524014,102901,2024-07-25,2005,1.0,0.3,CardToCard,Completed,42.0,Mashhad,2023-11-26,New,824014,2024-07-25,Paid,Laptop Stand,Accessories,28.0
524015,102283,2026-01-02,2019,1.0,0.2,Gateway,Completed,33.0,Tehran,2024-02-01,Regular,824015,2026-01-02,Paid,Tablet,Electronics,260.0
524016,101132,2026-04-17,2018,1.0,0.1,Gateway,Completed,50.0,Tabriz,2025-06-18,Regular,824016,2026-04-17,Paid,Microphone,Electronics,85.0
524017,103770,2026-05-24,2011,3.0,0.0,Gateway,Cancelled,34.0,Tehran,2024-08-06,VIP,824017,2026-05-24,Paid,Desk Lamp,Home Office,32.0
524018,108786,2025-02-05,2020,1.0,0.2,Gateway,Cancelled,42.0,Karaj,2024-05-22,New,824018,2025-02-05,Paid,Gaming Controller,Gaming,68.0
524019,101852,2025-09-27,2003,3.0,0.15,Wallet,Completed,30.0,Mashhad,2025-08-02,Regular,824019,2025-09-27,Paid,USB-C Cable,Accessories,9.0
524020,102505,2024-11-15,2013,4.0,0.0,CardToCard,Completed,20.0,Shiraz,2025-02-11,Regular,824020,2024-11-15,Paid,Notebook,Stationery,7.0
524021,101787,2025-08-28,2017,3.0,0.2,Gateway,Completed,27.0,Isfahan,2024-10-27,New,824021,2025-08-28,Paid,HDMI Cable,Accessories,11.0
524022,104339,2024-05-11,2004,1.0,0.1,CardToCard,Completed,53.0,Shiraz,2024-10-05,Regular,824022,2024-05-11,Paid,Power Bank,Electronics,35.0
524023,101519,2024-04-15,2012,1.0,0.1,Wallet,Completed,41.0,Tehran,2025-05-01,New,824023,2024-04-15,Paid,Office Chair,Home Office,180.0
524024,108752,2026-06-10,2011,1.0,0.0,Gateway,Completed,26.0,Shiraz,2024-06-13,Regular,824024,2026-06-10,Paid,Desk Lamp,Home Office,32.0
524025,108899,2024-09-26,2015,3.0,0.1,Cash,Completed,53.0,Mashhad,2023-06-14,New,824025,2024-09-26,Paid,Bluetooth Speaker,Electronics,58.0
524026,103206,2026-02-20,2001,1.0,0.0,Wallet,Cancelled,50.0,Mashhad,2023-05-21,Regular,824026,2026-02-20,Paid,Wireless Mouse,Electronics,18.0
524027,100911,2024-01-20,2014,4.0,0.0,CardToCard,Completed,54.0,Kerman,2025-04-01,New,824027,2024-01-20,Paid,Backpack,Accessories,42.0
524028,104165,2025-12-19,2015,1.0,0.2,Cash,Completed,52.0,Isfahan,2024-10-30,Regular,824028,2025-12-19,Paid,Bluetooth Speaker,Electronics,58.0
524029,100307,2026-04-11,2008,1.0,0.3,CardToCard,Completed,32.0,Kerman,2025-10-13,New,824029,2026-04-11,Paid,Phone Case,Accessories,14.0
524030,100289,2024-01-14,2003,1.0,0.2,Gateway,Completed,44.0,Mashhad,2024-06-01,Regular,824030,2024-01-14,Paid,USB-C Cable,Accessories,9.0
524031,104888,2024-12-02,2005,2.0,0.05,Gateway,Cancelled,43.0,Karaj,2025-02-08,Regular,824031,2024-12-02,Paid,Laptop Stand,Accessories,28.0
524032,100765,2025-11-29,2013,3.0,0.05,CardToCard,Completed,35.0,Isfahan,2023-09-15,New,824032,2025-11-29,Paid,Notebook,Stationery,7.0
524033,104875,2024-01-05,2003,1.0,0.15,Cash,Completed,27.0,Tehran,2024-01-23,VIP,824033,2024-01-05,Paid,USB-C Cable,Accessories,9.0
524034,106600,2024-09-20,2010,1.0,0.05,Cash,Completed,19.0,Tehran,2023-08-03,Regular,824034,2024-09-20,Paid,Fitness Band,Wearables,55.0
524035,103494,2024-08-11,2008,2.0,0.15,Wallet,Completed,53.0,Ahvaz,2023-04-23,VIP,824035,2024-08-11,Paid,Phone Case,Accessories,14.0
524036,109452,2024-04-25,2012,4.0,0.2,Wallet,Completed,34.0,Rasht,2024-09-18,Regular,824036,2024-04-25,Paid,Office Chair,Home Office,180.0
524037,106713,2024-03-17,2012,3.0,0.0,Wallet,Completed,,Tehran,2024-03-25,Regular,824037,2024-03-17,Paid,Office Chair,Home Office,180.0
524038,101217,2024-08-03,2004,1.0,0.05,CardToCard,Completed,42.0,Shiraz,2025-10-30,New,824038,2024-08-03,Paid,Power Bank,Electronics,35.0
524039,109904,2024-06-21,2018,4.0,0.1,CardToCard,Completed,53.0,Mashhad,2024-09-20,New,824039,2024-06-21,Paid,Microphone,Electronics,85.0
524040,109098,2026-05-29,2008,4.0,0.0,Gateway,Completed,52.0,Tehran,2024-09-13,Regular,824040,2026-05-29,Paid,Phone Case,Accessories,14.0
524041,102357,2024-01-20,2014,1.0,0.0,CardToCard,Completed,37.0,Karaj,2023-02-06,Regular,824041,2024-01-20,Paid,Backpack,Accessories,42.0
524042,101136,2024-04-21,2020,1.0,0.1,Gateway,Completed,20.0,Tehran,2024-07-28,Regular,824042,2024-04-21,Paid,Gaming Controller,Gaming,68.0
524043,104374,2025-11-28,2017,1.0,0.0,,Completed,57.0,Kerman,2023-12-24,New,824043,2025-11-28,Paid,HDMI Cable,Accessories,11.0
524044,108825,2025-10-20,2013,1.0,0.0,Gateway,Completed,52.0,Tehran,2023-02-11,VIP,824044,2025-10-20,Paid,Notebook,Stationery,7.0
524045,106377,2025-02-08,2013,1.0,0.15,Cash,Completed,24.0,Rasht,2023-02-18,Regular,824045,2025-02-08,Paid,Notebook,Stationery,7.0
524046,108886,2024-11-29,2008,3.0,0.1,Gateway,Completed,60.0,Shiraz,2024-01-04,Regular,824046,2024-11-29,Paid,Phone Case,Accessories,14.0
524047,108389,2024-10-26,2007,1.0,0.05,Gateway,Completed,61.0,Isfahan,2024-07-11,Regular,824047,2024-10-26,Paid,Headphones,Electronics,75.0
524048,100307,2026-05-28,2014,2.0,0.15,Gateway,Completed,32.0,Kerman,2025-10-13,New,824048,2026-05-28,Paid,Backpack,Accessories,42.0
524049,106973,2026-01-19,2017,1.0,0.1,Cash,Completed,28.0,Rasht,2023-01-11,VIP,824049,2026-01-19,Paid,HDMI Cable,Accessories,11.0
524050,103464,2024-08-14,2020,3.0,0.05,Gateway,Completed,20.0,Ahvaz,2024-08-05,Regular,824050,2024-08-14,Paid,Gaming Controller,Gaming,68.0
524051,109885,2025-02-02,2011,1.0,0.0,Gateway,Completed,29.0,Qom,2025-12-10,New,824051,2025-02-02,Failed,Desk Lamp,Home Office,32.0
524052,102151,2025-10-06,2014,4.0,0.05,Gateway,Completed,33.0,Shiraz,2025-12-04,Regular,824052,2025-10-06,Paid,Backpack,Accessories,42.0
524053,106487,2025-12-13,2013,4.0,0.1,CardToCard,Completed,55.0,Kerman,2025-06-11,Regular,824053,2025-12-13,Paid,Notebook,Stationery,7.0
524054,109835,2024-04-15,2014,2.0,0.15,CardToCard,Completed,23.0,Rasht,2023-11-25,Regular,824054,2024-04-15,Paid,Backpack,Accessories,42.0
524055,107620,2026-05-05,2015,3.0,0.2,Cash,Completed,56.0,Kerman,2024-09-24,Regular,824055,2026-05-05,Paid,Bluetooth Speaker,Electronics,58.0
524056,102954,2025-12-08,2006,5.0,0.0,Gateway,Completed,38.0,Tehran,2025-06-24,Regular,824056,2025-12-08,Paid,Webcam,Electronics,48.0
524057,109626,2025-03-11,2006,1.0,0.2,Gateway,Completed,42.0,Tehran,2024-11-21,New,824057,2025-03-11,Paid,Webcam,Electronics,48.0
524058,105486,2025-03-08,2001,1.0,0.0,Gateway,Completed,26.0,Tabriz,2023-07-02,New,824058,2025-03-08,Refunded,Wireless Mouse,Electronics,18.0
524059,108197,2025-03-14,2008,1.0,0.2,Gateway,Completed,34.0,Ahvaz,2025-08-30,New,824059,2025-03-14,Paid,Phone Case,Accessories,14.0
524060,104238,2025-12-05,2011,1.0,0.05,Cash,Completed,23.0,Karaj,2025-11-21,VIP,824060,2025-12-05,Paid,Desk Lamp,Home Office,32.0
524061,106517,2025-04-17,2013,4.0,0.05,Gateway,Completed,31.0,Kerman,2025-11-20,Regular,824061,2025-04-17,Paid,Notebook,Stationery,7.0
524062,105257,2025-12-03,2003,1.0,0.0,CardToCard,Cancelled,20.0,Ahvaz,2023-03-18,New,824062,2025-12-03,Paid,USB-C Cable,Accessories,9.0
524063,106165,2026-01-16,2003,1.0,0.15,Gateway,Completed,29.0,Qom,2025-04-16,Regular,824063,2026-01-16,Paid,USB-C Cable,Accessories,9.0
524064,106750,2025-08-30,2013,3.0,0.15,Wallet,Completed,42.0,Karaj,2023-01-24,New,824064,2025-08-30,Paid,Notebook,Stationery,7.0
524065,108434,2024-02-10,2001,1.0,0.0,Gateway,Completed,50.0,Karaj,2025-10-02,VIP,824065,2024-02-10,Paid,Wireless Mouse,Electronics,18.0
524066,103594,2025-01-22,2019,2.0,0.1,Wallet,Completed,45.0,Isfahan,2024-09-02,Regular,824066,2025-01-22,Paid,Tablet,Electronics,260.0
524067,106313,2024-08-09,2017,3.0,0.05,Cash,Completed,20.0,Shiraz,2023-03-23,New,824067,2024-08-09,Paid,HDMI Cable,Accessories,11.0
524068,108962,2024-02-07,2004,1.0,0.0,Gateway,Completed,40.0,Tehran,2025-05-13,Regular,824068,2024-02-07,Paid,Power Bank,Electronics,35.0
524069,108078,2025-07-14,2008,5.0,0.15,Gateway,Completed,36.0,Qom,2024-10-07,New,824069,2025-07-14,Paid,Phone Case,Accessories,14.0
524070,102311,2025-03-19,2003,1.0,0.1,Gateway,Completed,31.0,Mashhad,2023-03-22,Regular,824070,2025-03-19,Paid,USB-C Cable,Accessories,9.0
524071,102961,2024-02-23,2001,1.0,0.05,Gateway,Completed,62.0,Tehran,2025-02-20,Regular,824071,2024-02-23,Paid,Wireless Mouse,Electronics,18.0
524072,108638,2025-06-21,2007,3.0,0.2,Gateway,Completed,58.0,Tehran,2024-10-24,New,824072,2025-06-21,Paid,Headphones,Electronics,75.0
524073,109532,2024-06-13,2002,1.0,0.2,Wallet,Completed,31.0,Tehran,2025-09-07,New,824073,2024-06-13,Paid,Mechanical Keyboard,Electronics,62.0
524074,105641,2026-04-12,2019,1.0,0.15,Wallet,Completed,54.0,Karaj,2024-10-26,Regular,824074,2026-04-12,Paid,Tablet,Electronics,260.0
524075,104063,2025-08-25,2018,3.0,0.05,Gateway,Completed,48.0,Isfahan,2024-05-26,New,824075,2025-08-25,Paid,Microphone,Electronics,85.0
524076,109257,2024-01-04,2013,1.0,0.15,CardToCard,Completed,40.0,Tehran,2023-11-14,New,824076,2024-01-04,Paid,Notebook,Stationery,7.0
524077,100984,2026-01-23,2010,3.0,0.0,CardToCard,Completed,49.0,Mashad,2023-03-07,Regular,824077,2026-01-23,Paid,Fitness Band,Wearables,55.0
524078,108385,2024-02-26,2008,1.0,0.3,Cash,Completed,65.0,Tabriz,2025-08-11,New,824078,2024-02-26,Paid,Phone Case,Accessories,14.0
524079,109654,2024-01-11,2013,2.0,0.0,Gateway,Completed,26.0,Tabriz,2025-12-07,New,824079,2024-01-11,Paid,Notebook,Stationery,7.0
524080,107555,2024-12-07,2003,2.0,0.05,Wallet,Completed,47.0,Rasht,2025-11-07,New,824080,2024-12-07,Paid,USB-C Cable,Accessories,9.0
524081,103734,2024-05-14,2020,5.0,0.05,Wallet,Completed,62.0,Isfahan,2024-03-05,Regular,824081,2024-05-14,Paid,Gaming Controller,Gaming,68.0
524082,103372,2025-12-07,2005,2.0,0.0,CardToCard,Completed,29.0,Shiraz,2025-05-21,Regular,824082,2025-12-07,Paid,Laptop Stand,Accessories,28.0
524083,103534,2026-04-21,2008,1.0,0.05,CardToCard,Completed,65.0,Rasht,2023-05-20,Regular,824083,2026-04-21,Paid,Phone Case,Accessories,14.0
524084,102190,2025-11-07,2001,1.0,0.05,CardToCard,Completed,46.0,Tabriz,2025-11-05,Regular,824084,2025-11-07,Paid,Wireless Mouse,Electronics,18.0
524085,102695,2024-11-14,2009,1.0,0.0,CardToCard,Completed,62.0,Tehran,2024-01-25,Regular,824085,2024-11-14,Paid,Smart Watch,Wearables,120.0
524086,109048,2024-09-09,2014,1.0,0.15,Cash,Completed,58.0,Rasht,2024-06-14,Regular,824086,2024-09-09,Paid,Backpack,Accessories,42.0
524087,105867,2024-10-23,2013,2.0,0.05,Gateway,Completed,52.0,Tehran,2023-01-27,Regular,824087,2024-10-23,Paid,Notebook,Stationery,7.0
524088,101486,2024-03-15,2001,2.0,0.05,Gateway,Completed,59.0,Ahvaz,2025-04-09,Regular,824088,2024-03-15,Paid,Wireless Mouse,Electronics,18.0
524089,102198,2026-02-28,2013,1.0,0.15,Gateway,Completed,,Ahvaz,2024-03-18,New,824089,2026-02-28,Paid,Notebook,Stationery,7.0
524090,100287,2024-07-29,2003,1.0,0.0,Wallet,Completed,25.0,Qom,2023-09-01,Regular,824090,2024-07-29,Paid,USB-C Cable,Accessories,9.0
524091,108075,2024-08-04,2015,1.0,0.05,Wallet,Completed,57.0,Tehran,2024-04-17,Regular,824091,2024-08-04,Paid,Bluetooth Speaker,Electronics,58.0
524092,108380,2025-09-10,2019,1.0,0.1,Cash,Completed,41.0,Ahvaz,2024-09-08,Regular,824092,2025-09-10,Paid,Tablet,Electronics,260.0
524093,106650,2025-06-17,2007,1.0,0.2,Gateway,Completed,47.0,Ahvaz,2024-01-23,New,824093,2025-06-17,Paid,Headphones,Electronics,75.0
524094,108188,2026-05-09,2013,1.0,0.0,Gateway,Completed,26.0,Tehran,2025-02-19,New,824094,2026-05-09,Paid,Notebook,Stationery,7.0
524095,103207,2026-06-07,2017,3.0,0.15,Wallet,Completed,65.0,Mashhad,2025-01-30,Regular,824095,2026-06-07,Paid,HDMI Cable,Accessories,11.0
524096,109175,2024-12-26,2008,2.0,0.05,Gateway,Completed,38.0,Tehran,2023-06-21,VIP,824096,2024-12-26,Paid,Phone Case,Accessories,14.0
524097,109113,2026-03-22,2014,1.0,0.15,Cash,Completed,59.0,Isfahan,2024-05-14,Regular,824097,2026-03-22,Paid,Backpack,Accessories,42.0
524098,107440,2026-05-04,2008,1.0,0.0,Gateway,Completed,40.0,Isfahan,2023-06-25,New,824098,2026-05-04,Paid,Phone Case,Accessories,14.0
524099,101625,2026-01-09,2018,1.0,0.0,CardToCard,Completed,44.0,Tehran,2025-03-13,VIP,824099,2026-01-09,Paid,Microphone,Electronics,85.0
524100,108383,2026-04-06,2003,3.0,0.0,Gateway,Cancelled,37.0,Tehran,2025-12-10,Regular,824100,2026-04-06,Failed,USB-C Cable,Accessories,9.0
524101,103728,2025-06-02,2001,1.0,0.05,Wallet,Completed,43.0,Mashhad,2023-04-28,New,824101,2025-06-02,Paid,Wireless Mouse,Electronics,18.0
524102,101293,2024-04-08,2014,1.0,0.0,,Completed,39.0,Rasht,2025-05-04,New,824102,2024-04-08,Paid,Backpack,Accessories,42.0
524103,109180,2026-01-12,2006,1.0,0.05,Gateway,Completed,60.0,Tehran,2024-05-06,Regular,824103,2026-01-12,Paid,Webcam,Electronics,48.0
524104,106084,2024-09-22,2020,1.0,0.0,Wallet,Completed,62.0,Karaj,2025-10-11,New,824104,2024-09-22,Paid,Gaming Controller,Gaming,68.0
524105,105184,2026-03-27,2015,2.0,0.0,Gateway,Completed,60.0,Tehran,2024-06-14,New,824105,2026-03-27,Paid,Bluetooth Speaker,Electronics,58.0
524106,109153,2025-03-24,2014,3.0,0.05,Gateway,Completed,32.0,Rasht,2023-08-08,New,824106,2025-03-24,Paid,Backpack,Accessories,42.0
524107,101538,2025-02-27,2008,1.0,0.0,Wallet,Completed,23.0,Shiraz,2024-06-02,Regular,824107,2025-02-27,Paid,Phone Case,Accessories,14.0
524108,109045,2025-12-19,2013,1.0,0.0,Cash,Completed,64.0,Qom,2024-01-25,New,824108,2025-12-19,Paid,Notebook,Stationery,7.0
524109,103542,2024-12-01,2006,2.0,0.0,Gateway,Completed,45.0,Tehran,2025-12-28,New,824109,2024-12-01,Paid,Webcam,Electronics,48.0
524110,108987,2024-04-01,2018,1.0,0.0,Gateway,Cancelled,53.0,Tehran,2025-06-06,Regular,824110,2024-04-01,Paid,Microphone,Electronics,85.0
524111,100167,2025-11-08,2001,2.0,0.0,Gateway,Completed,33.0,Mashhad,2024-02-25,New,824111,2025-11-08,Paid,Wireless Mouse,Electronics,18.0
524112,107119,2024-09-08,2008,4.0,0.05,CardToCard,Completed,38.0,Tehran,2023-11-15,Regular,824112,2024-09-08,Paid,Phone Case,Accessories,14.0
524113,103366,2025-12-31,2003,3.0,0.0,CardToCard,Completed,53.0,Kerman,2024-01-25,Regular,824113,2025-12-31,Paid,USB-C Cable,Accessories,9.0
524114,103646,2026-03-15,2011,1.0,0.1,CardToCard,Completed,43.0,Mashhad,2025-01-22,Regular,824114,2026-03-15,Paid,Desk Lamp,Home Office,32.0
524115,109622,2024-12-04,2001,2.0,0.05,CardToCard,Completed,42.0,Shiraz,2024-02-28,New,824115,2024-12-04,Paid,Wireless Mouse,Electronics,18.0
524116,101936,2025-08-02,2003,1.0,0.0,Gateway,Completed,25.0,Karaj,2023-09-15,Regular,824116,2025-08-02,Paid,USB-C Cable,Accessories,9.0
